Date,sigma_SPY,sigma_GLD,sigma_TLT,rho_SPY_GLD,rho_SPY_TLT,rho_GLD_TLT
2007-12-07,0.2595381899020545,1.3794437233672148,-0.9098330667780968,-1.0129261090143036,-0.8338507722119758,-0.9331491670617749
2007-12-14,-0.026101536443596904,1.1667430717723546,-0.6425470176937883,-0.9065325851418089,-0.5009962426132576,-0.8477365223610064
2007-12-21,0.21050499504928386,0.9130053994331814,-0.673099333892176,-1.1050538821883416,-0.2086875669853847,-0.4971672179414148
2007-12-28,-0.10263699929066945,0.7711855702138843,-0.724163942125244,-1.1195637873346773,-0.23847884506150666,-0.39421886852836996
2008-01-04,-0.3149132958642307,0.864694911001163,-0.7531580937485519,-1.1408934826955397,-0.3665166779778095,-0.3279665446444928
2008-01-11,0.6964773049554039,0.789405196363129,-0.6603973757634775,-1.1327218989690544,-0.316660228291336,-0.4002391826725399
2008-01-18,0.299581448348583,0.9587603069890444,-0.7881557292754634,-0.6885540528135546,-0.06893245181959029,-0.5452580986777458
2008-01-25,1.6995876078305006,0.7738399297552738,-0.7978021410479517,-0.7581493952972017,-0.007956072547244652,-0.5100695052810261
2008-02-01,1.000679678417054,0.8127278281236008,-0.9026405875171926,-0.8896029340231237,-0.1554737315981277,-0.4568247846891579
2008-02-08,1.310948481054503,0.6215369739216888,-0.9980392219120147,-0.8156215228944269,0.32923014281552093,-0.5558497257836775
2008-02-15,1.7271277640505034,0.4906105385151487,-0.9193410536883893,-0.9063989123547507,0.1084552857441296,0.15669395185476392
2008-02-22,1.0735437560869479,0.4229344612723025,-0.7743606418677155,-0.7695606661784192,0.13633290289694935,-0.06569165182970435
2008-02-29,0.5103042790062874,0.801264108882205,-0.8926524385409668,-0.24669922159370095,-0.03184683593870653,0.5447689397264892
2008-03-07,0.24722790637859907,0.7899778589987952,-0.6654731880936987,-0.1238319335334938,0.4098892416317064,0.801535111614791
2008-03-14,0.5663121398345161,0.5637217686033398,-0.5981164814465171,-0.17805634993350017,0.43889972882229344,0.7227373002017917
2008-03-21,0.13332993280984076,0.5426200248603411,-0.25223904401553937,-0.8572046601033981,0.6312937429878209,-0.5049468476390186
2008-03-28,0.0603432946107816,2.434784803442598,-0.14837618039239206,-0.8731272718530232,0.5895748569206094,-0.6826870398808891
2008-04-04,-0.21416866218789796,2.177848106211976,-0.15958260575944735,-0.9191684151113946,0.7936110023896888,-0.7907804254947738
2008-04-11,0.38858662863416177,1.9296705395256601,-0.32788498039522473,-0.9312152935846801,0.7579438836464949,-0.7591275233549566
2008-04-18,0.48047304277402914,1.6451446635579792,-0.4715915122779971,-1.2932201195748585,0.6192600635373987,-0.5549544239357413
2008-04-25,0.6671546419442762,1.3737062627730992,-0.08827677634505728,-1.3329257113009432,0.5984460121334909,-0.5209246703787513
2008-05-02,0.20975170334578677,1.4650914593537596,-0.20196764392706107,-1.430962573523581,0.6435893764579839,-0.5565115004696635
2008-05-09,-0.0817966663711909,1.4398908512077662,-0.3665387996093856,-1.5128394256214752,0.1643570474258495,-0.3221219716059223
2008-05-16,-0.020202331302621553,1.4087858850602624,-0.4702871467971205,-1.301002410407855,0.1857740098515867,-0.49511446882413707
2008-05-23,0.04020456069934115,1.2148029157089404,-0.5812664711812146,-1.4685892933295386,0.25684457576649844,-0.5225734104109233
2008-05-30,0.6252662517575792,1.0839441173247788,-0.7154763588871889,-1.4749053737383158,0.3018201109113887,-0.6171479919247286
2008-06-06,0.3078779815376815,1.307270879242285,-0.6699433245312661,-1.606692857972505,-0.15385192174925957,-0.4894607296968176
2008-06-13,0.5389031350481508,1.115140183580192,-0.7534118915005396,-1.550136361623678,-0.11181403804594507,-0.7388344555524031
2008-06-20,0.1139859086634354,1.2284567345699409,-0.5983651543720254,-1.6895424768356984,-0.8020355065711345,0.9409254334387376
2008-06-27,0.42358768535912755,1.2648008455842137,-0.670917960956941,-1.7995553872670371,-0.9944180041886804,1.3012191841495058
2008-07-04,0.6675535496648026,1.181386677901446,-0.3729961816424241,-1.7920667172259996,-1.2537679119505152,1.3566151799192658
2008-07-11,0.2971783888879504,0.9325478710395958,-0.5245309258203437,-1.823062647059041,-1.2414901145428874,1.3082139928950804
2008-07-18,0.2481291573839581,0.96314709305036,-0.6639195687049777,-1.9556437156298365,-1.104841195953416,1.4683380809756863
2008-07-25,-0.00102515868052559,0.7590488054593605,-0.5758108565681851,-1.8772497843750702,-1.0774127435420187,1.4005873555921342
2008-08-01,-0.26252150576496897,0.7460069781892048,-0.7025479954602984,-1.824066344271379,-0.841153560213673,1.0475569125168518
2008-08-08,-0.4946939513809448,0.6879648745540087,-0.6194671574450904,-1.9891091424028768,-0.5946727226023092,0.6264966092513966
2008-08-15,-0.28377595424403645,1.401053827702305,-0.7384980504798208,-1.9915306662872743,-0.4251418161223963,0.2101636167124143
2008-08-22,-0.5073669280059439,2.680215652656793,-0.7881040312262203,-1.9915306662872743,-0.5943704593003184,0.1845241361049127
2008-08-29,-0.6187775421563294,2.668079705467473,-0.9060516141321407,-1.9915306662872743,-0.3901469234864709,-0.004129910425779881
2008-09-05,-0.6486295069986198,2.317237732868846,-0.9752390063564618,-1.561242177726968,-0.58568625916815,-0.2593137090681809
2008-09-12,0.2738190864564753,2.236828039368162,-0.8078299929723437,-1.6416525246497902,-0.7760012898486414,-0.3883583080700996
2008-09-19,-0.038483533934082756,2.3349131067341147,-0.9009181077964802,-1.244455605501816,-0.6132824648094339,-1.1458722504031456
2008-09-26,-0.19836923939441364,3.7487391432889448,-0.9363024517451387,-1.1502096523262018,-0.2328017303652676,-1.5565872051439111
2008-10-03,0.17154561270371285,3.7487391432889448,-1.0237547753054297,-0.24138483268006833,-0.982021048403468,-1.6623445500071448
2008-10-10,3.0803572715667644,3.7487391432889448,-0.4615523590874738,-0.3966235971549701,0.7712783236016144,-1.651709761662284
2008-10-17,5.031862502368112,3.7487391432889448,-0.4714031604872421,-0.6467513649269753,0.5647340228812372,-1.1337652402356388
2008-10-24,5.031862502368112,3.7487391432889448,-0.3366365129466066,-0.49703554427030716,0.4131798658971011,-1.3646453472594757
2008-10-31,5.031862502368112,3.7487391432889448,-0.026038642660164518,-0.41210671514188446,-0.31095498509014324,-1.2251429413478876
2008-11-07,5.031862502368112,3.7487391432889448,0.6166503972466182,-0.3301762003863056,-0.3356407296984607,-1.095018024295982
2008-11-14,5.031862502368112,3.639824544116277,0.5511365778909233,-0.2605984491738343,-0.40731940769125974,-0.9893029590153323
2008-11-21,5.012776305273319,3.2320887888540737,0.3690900564103547,-0.5153052548546793,-0.40898427243818625,-0.04711275274586953
2008-11-28,5.031862502368112,3.7274513041462507,2.479348283720035,-0.34217773568377946,-0.05457186274847202,-0.0069057126862166135
2008-12-05,5.031862502368112,3.3479552908925116,2.3559028554027632,-0.34908877233401886,-0.007741296475045987,-0.32494896899973036
2008-12-12,4.780577426083846,3.7487391432889448,2.723209591859175,-0.15232579343783334,0.04652678014284272,-0.38719192643999445
2008-12-19,3.426914569386572,3.7487391432889448,2.4420275592960046,-0.22587115680975264,0.25379004814992145,0.22635796396993524
2008-12-26,2.3516519631213706,3.7487391432889448,3.3475055072016158,-0.20047519237586792,0.23657636144033198,0.09236101334902426
2009-01-02,1.5868829601009704,3.7487391432889448,3.3475055072016158,-0.34698533402370196,0.07855741620889123,0.11947668048454155
2009-01-09,2.2104700872504366,3.381467176752615,3.3475055072016158,-0.2688356386205819,-0.41695783589362,0.2543479519877898
2009-01-16,2.106302366961913,3.1173693553666926,3.3475055072016158,0.06972118021151344,-0.3108973713552536,0.009343449104566245
2009-01-23,2.1504174698051726,2.7734863507607774,3.162947573346555,-0.3738037048947815,-0.06735783218544973,-0.3432189554372646
2009-01-30,1.6059669829578183,3.2330881368244238,3.3475055072016158,-0.10493500680690421,0.26805700909890945,-0.5930406928097777
2009-02-06,0.9431807240649105,2.9970841331609215,3.3475055072016158,-0.2888328284779498,0.21463646187440227,-0.5037159069841011
2009-02-13,1.3090599323883814,2.692474961616778,3.341429302485427,-0.39929241521509623,0.23312854784173304,-0.511218181156575
2009-02-20,1.7949799159654034,2.524331178918036,2.932220729712026,-0.2084551223349796,0.693726948671321,-1.0264538105006626
2009-02-27,2.673496621725156,2.744778670913264,2.612696368927376,0.013852194039709305,0.33015600450411414,-0.8302119522235122
2009-03-06,2.507363109710397,2.9617132150680563,2.3833420869870245,0.06090824101235085,0.18527081528271488,-0.3082030084846146
2009-03-13,3.1784685790831784,2.586839936727035,2.252710656134084,-0.4952957809195019,0.09298339014541078,-0.5094032074197553
2009-03-20,4.327256833921642,2.2616234937441746,1.9934478801216862,-0.4595587764648574,-0.20119415015529504,-0.7544933619517763
2009-03-27,3.0870168402854827,2.0475466372011306,1.716724009405229,-0.7054691937410509,0.03749933589955724,-0.9302987223358657
2009-04-03,3.016084908642108,1.9607018214340421,1.426651281989388,-0.8948275466343623,0.2647220585890547,-0.873864301211197
2009-04-10,2.2659026807252056,1.9315582730472443,1.2136300362280046,-1.0805550019013495,0.10521427874901843,-1.0882342548375408
2009-04-17,1.5128574531660235,1.6789323662303404,0.9600123605016979,-1.2236930825727381,0.2449414059747251,-1.0196919893574827
2009-04-24,0.903141830167746,1.432509052077277,0.7291969778066117,-1.1390539706186658,-0.22676814733514217,0.028365626231464276
2009-05-01,0.41693877815091035,1.74606261972486,0.5546261554250308,-1.1481566097121183,-0.4036322304807461,0.8457891981607829
2009-05-08,0.07565121112025033,1.6900833727614926,0.7951430959496664,-0.7987225104184619,-0.49490077861413606,0.4519150258321596
2009-05-15,1.1678273877528178,1.6489841835856218,0.7845654202135467,-0.7101714880112419,-0.6550594860569825,0.48899610418127454
2009-05-22,1.6215973870581013,1.420947280936576,0.9738029758552851,-0.21733218327880563,-0.27645976080724355,-0.3168657970548307
2009-05-29,0.9342268249048422,1.3222848568789196,1.6081000254661488,-0.718199896834063,-0.43856658380420843,-0.4589043285606997
2009-06-05,0.9761333335902226,1.1593202975673065,1.3287732236721328,-0.9455589425960672,0.10451929134691992,-0.04524489701214473
2009-06-12,0.5962654236538366,1.0949544892979766,1.786809057978946,-0.8421154666639944,0.022175450756478504,-0.13933897690055355
2009-06-19,0.14683513848196145,0.926726961398845,1.480011623155993,-0.7677710299144859,-0.2519954299352771,-0.33951543288738
2009-06-26,0.3658763879411627,0.6937202152464245,1.3264604222062144,-0.43290283880838504,-0.6444436868803275,-0.146582315930282
2009-07-03,-0.008676639446366517,0.4760871870048626,1.4174193518040077,-0.036731290798792164,-0.6353278023896526,-0.23775797699355097
2009-07-10,0.13361917995104824,0.3182472794393424,1.135346806461064,0.19894239493058044,-0.7281614107919665,-0.4317054108891073
2009-07-17,0.1740627712071896,0.24340761638492045,1.0340229469727793,0.5314721757741989,-0.9955391677959351,-0.7363408822879501
2009-07-24,1.6972865787899776,0.24502325089183127,1.8762159026608238,0.8963814174890401,-0.8876077711016471,-0.6782519229176251
2009-07-31,1.527621426733136,0.12704695128188542,1.5643195013301538,1.0800358874093068,-0.8258746523941827,-1.1336858559595882
2009-08-07,0.8682285062481025,-0.049075211760880304,1.7432402127201814,0.7731112590962841,-0.7991492901194399,-0.9335086791470614
2009-08-14,0.5622430609534628,-0.20903551145851654,2.1130523370074616,1.3624249152953585,-0.6749134340298416,-1.2883536419229584
2009-08-21,0.15362500487618308,-0.32992010817647444,2.1087068009189545,1.666666688000116,-0.8630708053425544,-0.8418970303213358
2009-08-28,0.017236625675938227,-0.4581428284568202,1.7858530200671126,1.5491319911125807,-0.9575447488838233,-0.8755236442566015
2009-09-04,-0.2914295336552208,-0.5873546199659796,1.7713209495935662,1.13381272449973,-0.8438640932230826,-1.7702325996145765
2009-09-11,-0.30301309818927763,-0.20919971609402865,1.5081870480523325,1.2536300979350006,-0.7606238659603828,-1.848550488335075
2009-09-18,-0.14234215105077425,-0.31275425259019135,1.308315317693904,1.141356826246047,-0.7715077231686508,-1.74093349874021
2009-09-25,-0.13158072865462891,-0.4527715593527307,1.0750862569083997,1.3261806634214415,-0.7983408075455745,-1.870883528981903
2009-10-02,0.03585260141598307,-0.4608189361082809,1.0252970845714686,0.9791730719558766,-0.921752371080566,-1.8906655516652142
2009-10-09,0.06130908145784212,-0.5286761943398267,0.8433991617132058,1.0160536933205229,-0.9967778657271738,-2.055086379305999
2009-10-16,0.7262882627713187,-0.0007391481154862456,1.0386695509357455,0.8067736706941279,-0.6070734832864618,-1.9116544948215135
2009-10-23,0.3159256870113637,-0.16629531623624685,0.7937400980245537,0.7826428784797185,-0.5963471357293152,-1.8753236241973148
2009-10-30,0.010823946235595351,-0.3189412583358579,0.5691731941312395,1.018423898304684,-0.5955796899367429,-1.8530075275342672
2009-11-06,0.881717165642864,-0.42091009493230114,0.3784213121160368,1.3166125991468984,-0.6718926500754178,-2.383396084094627
2009-11-13,0.8074023538737775,0.14356989023879446,0.41840555847772615,1.3301595816091853,-0.6315243015898803,-2.36204058713179
2009-11-20,0.5012394937711732,0.09320008679620335,0.22340349836988907,1.3128436068424392,-0.6855759530346754,-2.1793919601797795
2009-11-27,0.0898312819036091,0.1588971384843635,0.10053598021920569,1.3230632483967535,-0.8145694285221917,-2.0944554167463707
2009-12-04,-0.2334879394335338,0.075558503166275,-0.0027251530676417847,1.466843863853345,-0.8783672079041855,-1.3185351648032815
2009-12-11,-0.4046878104857281,-0.04600926924940842,0.2465846402777813,1.2726346094129521,-1.0950414213002433,-0.905968315156258
2009-12-18,-0.5932211226315041,0.3157373459995803,0.14149011292061778,1.393184476427387,-1.0893427667869466,-0.9920591659657909
2009-12-25,-0.6933319199475324,0.13031923130203676,-0.023729428196765774,1.1502073396900763,-0.9985404948415861,-0.4399054666141047
2010-01-01,-0.5375470253201049,-0.033152364774303514,0.3678668259600837,1.344270700491758,-0.943986185923934,-0.6152572135185873
2010-01-08,-0.542122937930023,-0.15808569683154308,0.17282715723619832,1.1782822730886913,-0.6574557593949394,-0.05550161310774316
2010-01-15,-0.22467791565571368,0.11101110868502728,0.004424991041301271,1.233783431886034,-0.7157449448049904,-0.2279258093052961
2010-01-22,-0.35937535648920144,-0.054228381204970894,0.015869364231642986,1.5029770036599996,-0.7777173325794093,-0.4838294507470528
2010-01-29,0.6054197387830246,0.17545044740764637,-0.11774515698063219,1.6428080267597822,-0.8011994625539478,-0.4578251691679203
2010-02-05,0.3833139512113361,0.04410342252155526,-0.2845604610709006,1.4130241140860562,-0.6103413843512394,0.13984135323852367
2010-02-12,0.05124003689788269,-0.06868352013261428,-0.443075160323071,1.362559900673505,-0.9091059358217675,-0.24735285498508958
2010-02-19,-0.2057540592198123,-0.08196633110984344,-0.3642243280383309,1.6502277585639153,-0.8835134990952208,-0.6127200010299994
2010-02-26,-0.022245068847861153,-0.0915841155778636,-0.47468134375350995,1.713632977007694,-0.8573718128436261,-0.7810137319334528
2010-03-05,-0.28190303542149603,-0.25065061804094013,-0.2940250844535895,1.8128719928575163,-0.869951714400843,-1.0493970294371953
2010-03-12,0.031231178741314664,-0.35195558795426435,-0.36439113826174874,1.8128719928575163,-0.8964824833363594,-1.5125728851764086
2010-03-19,-0.24671922898559437,-0.2289381828253859,-0.5146324124916587,1.8128719928575163,-0.8355093771461695,-1.4688194094520137
2010-03-26,-0.4661839964785662,-0.37640628575794605,-0.6158032123235406,1.8128719928575163,-0.6518302740773367,-1.7601592958962589
2010-04-02,-0.641507642896354,-0.5119294898474063,-0.3607354278160308,1.8128719928575163,-0.6055547373793053,-1.667148935270506
2010-04-09,-0.7212017398294996,-0.5621399948100844,-0.5071273777612937,1.8128719928575163,-0.5570360028004447,-1.534804767007105
2010-04-16,-0.6968596584551312,-0.372179513065618,-0.6481174752021817,1.7823247998256695,-0.5041008631430448,-1.6389589644095068
